GEN	4	3	2	H7014	Cain
GEN	4	3	3	H935	brought
GEN	4	3	4	H6529	fruit
GEN	4	3	5	H127	ground
GEN	4	3	6	H4503	offering
GEN	4	4	0	H1893	Abel
GEN	4	4	1	H1931	he
GEN	4	4	2	H935	brought
GEN	4	4	3	H1062	firstlings
GEN	4	4	4	H6629	flock
GEN	4	4	5	H2459	fat
GEN	4	4	6	H8159	respect
GEN	4	4	7	H1893	Abel
GEN	4	4	8	H4503	offering
GEN	4	5	0	H7014	Cain
GEN	4	5	1	H4503	offering
GEN	4	5	2	H8159	respect
GEN	4	5	3	H7014	Cain
GEN	4	5	4	H3966	very
GEN	4	5	5	H2734	wroth
GEN	4	5	6	H6440	countenance
GEN	4	5	7	H5307	fell
GEN	4	6	0	H559	said
GEN	4	6	1	H7014	Cain
GEN	4	6	2	H2734	wroth
GEN	4	6	3	H6440	countenance
GEN	4	6	4	H5307	fallen
GEN	4	7	0	H518	If
GEN	4	7	1	H3190	well
GEN	4	7	2	H7613	accepted
GEN	4	7	3	H3190	well
GEN	4	7	4	H2403	sin
GEN	4	7	5	H7257	lieth
GEN	4	7	6	H6607	door
GEN	4	7	7	H8669	desire
GEN	4	7	8	H4910	rule
GEN	4	8	0	H7014	Cain
GEN	4	8	1	H559	talked
GEN	4	8	2	H413	with
GEN	4	8	3	H1893	Abel
GEN	4	8	4	H251	brother
GEN	4	8	5	H7704	field
GEN	4	8	6	H7014	Cain
GEN	4	8	7	H6965	up
GEN	4	8	8	H413	against
GEN	4	8	9	H1893	Abel
GEN	4	8	10	H251	brother
GEN	4	8	11	H2026	him
GEN	4	9	0	H559	said
GEN	4	9	1	H7014	Cain
GEN	4	9	2	H335	Where
GEN	4	9	3	H1893	Abel
GEN	4	9	4	H251	brother
GEN	4	9	5	H559	said
GEN	4	9	6	H3045	know
GEN	4	9	7	H251	brother’s
GEN	4	9	8	H8104	keeper
GEN	4	10	0	H559	said
GEN	4	10	1	H4100	What
GEN	4	10	2	H6213	done
GEN	4	10	3	H6963	voice
GEN	4	10	4	H251	brother’s
GEN	4	10	5	H1818	blood
GEN	4	10	6	H6817	crieth
GEN	4	10	7	H127	ground
GEN	4	11	0	H779	cursed
GEN	4	11	1	H127	earth
GEN	4	11	2	H6475	opened
GEN	4	11	3	H6310	mouth
GEN	4	11	4	H3947	receive
GEN	4	11	5	H251	brother’s
GEN	4	11	6	H1818	blood
GEN	4	11	7	H3027	hand
GEN	4	12	0	H3588	When
GEN	4	12	1	H5647	tillest
GEN	4	12	2	H127	ground
GEN	4	12	3	H3254	henceforth
GEN	4	12	4	H5414	yield
GEN	4	12	5	H3581	strength
GEN	4	12	6	H5128	fugitive
GEN	4	12	7	H5110	vagabond
GEN	4	12	8	H776	earth
GEN	4	13	0	H7014	Cain
GEN	4	13	1	H559	said
GEN	4	13	2	H5771	punishment
GEN	4	13	3	H1419	greater
GEN	4	13	4	H5375	bear
GEN	4	14	0	H1644	out
GEN	4	14	1	H3117	day
GEN	4	14	2	H6440	face
GEN	4	14	3	H127	earth
GEN	4	14	4	H5921	from
GEN	4	14	5	H6440	face
GEN	4	14	6	H5641	hid
GEN	4	14	7	H5128	fugitive
GEN	4	14	8	H5110	vagabond
GEN	4	14	9	H776	earth
GEN	4	14	10	H1961	pass
GEN	4	14	11	H4672	me
GEN	4	14	12	H2026	me
GEN	4	15	0	H559	said
GEN	4	15	1	H3651	Therefore
GEN	4	15	2	H2026	slayeth
GEN	4	15	3	H7014	Cain
GEN	4	15	4	H5358	taken
GEN	4	15	5	H7659	sevenfold
GEN	4	15	6	H7760	set
GEN	4	15	7	H226	mark
GEN	4	15	8	H7014	Cain
GEN	4	15	9	H1115	lest
GEN	4	15	10	H4672	finding
GEN	4	15	11	H5221	kill
GEN	4	16	0	H7014	Cain
GEN	4	16	1	H3318	out
GEN	4	16	2	H6440	presence
GEN	4	16	3	H3427	dwelt
GEN	4	16	4	H776	land
GEN	4	16	5	H5113	Nod
GEN	4	16	6	H6926	east
GEN	4	16	7	H5731	Eden
GEN	4	17	0	H7014	Cain
GEN	4	17	1	H3045	knew
GEN	4	17	2	H802	wife
GEN	4	17	3	H2029	conceived
GEN	4	17	4	H3205	bare
GEN	4	17	5	H2585	Enoch
GEN	4	17	6	H1129	builded
GEN	4	17	7	H5892	city
GEN	4	17	8	H7121	called
GEN	4	17	9	H8034	name
GEN	4	17	10	H5892	city
GEN	4	17	11	H8034	name
GEN	4	17	12	H1121	son
GEN	4	17	13	H2585	Enoch
GEN	4	18	0	H2585	Enoch
GEN	4	18	1	H3205	born
GEN	4	18	2	H5897	Irad Irad
GEN	4	18	3	H3205	begat
GEN	4	18	4	H4232	Mehujael Mehujael
GEN	4	18	5	H3205	begat
GEN	4	18	6	H4967	Methusael Methusael
GEN	4	18	7	H3205	begat
GEN	4	18	8	H3929	Lamech
GEN	4	19	0	H3929	Lamech
GEN	4	19	1	H3947	took
GEN	4	19	2	H8147	two
GEN	4	19	3	H802	wives
GEN	4	19	4	H8034	name
GEN	4	19	5	H259	one
GEN	4	19	6	H5711	Adah
GEN	4	19	7	H8034	name
GEN	4	19	8	H8145	other
GEN	4	19	9	H6741	Zillah
GEN	4	20	0	H5711	Adah
GEN	4	20	1	H3205	bare
GEN	4	20	2	H2989	Jabal
GEN	4	20	3	H1	father
GEN	4	20	4	H3427	dwell
GEN	4	20	5	H168	tents
GEN	4	20	6	H4735	cattle
GEN	4	21	0	H251	brother’s
GEN	4	21	1	H8034	name
GEN	4	21	2	H3106	Jubal
GEN	4	21	3	H1	father
GEN	4	21	4	H8610	handle
GEN	4	21	5	H3658	harp
GEN	4	21	6	H5748	organ
GEN	4	22	0	H6741	Zillah
GEN	4	22	1	H3205	bare
GEN	4	22	2	H8423	Tubal-cain
GEN	4	22	3	H3913	instructer
GEN	4	22	4	H2794	artificer
GEN	4	22	5	H5178	brass
GEN	4	22	6	H1270	iron
GEN	4	22	7	H269	sister
GEN	4	22	8	H8423	Tubal-cain
GEN	4	22	9	H5279	Naamah
GEN	4	23	0	H3929	Lamech
GEN	4	23	1	H559	said
GEN	4	23	2	H802	wives
GEN	4	23	3	H5711	Adah
GEN	4	23	4	H6741	Zillah
GEN	4	23	5	H8085	Hear
GEN	4	23	6	H6963	voice
GEN	4	23	7	H802	wives
GEN	4	23	8	H3929	Lamech
GEN	4	23	9	H238	hearken
GEN	4	23	10	H565	speech
GEN	4	23	11	H2026	slain
GEN	4	23	12	H376	man
GEN	4	23	13	H6482	wounding
GEN	4	23	14	H3206	man
GEN	4	23	15	H2250	hurt
GEN	4	24	0	H3588	If
GEN	4	24	1	H7014	Cain
GEN	4	24	2	H5358	avenged
GEN	4	24	3	H7659	sevenfold
GEN	4	24	4	H3929	Lamech
GEN	4	24	5	H7657	seventy
GEN	4	24	6	H7651	sevenfold
GEN	4	25	0	H120	Adam
GEN	4	25	1	H3045	knew
GEN	4	25	2	H802	wife
GEN	4	25	3	H5750	again
GEN	4	25	4	H3205	bare
GEN	4	25	5	H1121	son
GEN	4	25	6	H7121	called
GEN	4	25	7	H8034	name
GEN	4	25	8	H8352	Seth
GEN	4	25	9	H430	God
GEN	4	25	10	H7896	appointed
GEN	4	25	11	H312	another
GEN	4	25	12	H2233	seed
GEN	4	25	13	H8478	instead
GEN	4	25	14	H1893	Abel
GEN	4	25	15	H3588	whom
GEN	4	25	16	H7014	Cain
GEN	4	25	17	H2026	slew
GEN	4	26	0	H8352	Seth
GEN	4	26	1	H1931	him
GEN	4	26	2	H3205	born
GEN	4	26	3	H1121	son
GEN	4	26	4	H7121	called
GEN	4	26	5	H8034	name
GEN	4	26	6	H583	Enos
GEN	4	26	7	H2490	men
GEN	4	26	8	H7121	call
GEN	4	26	9	H8034	name
GEN	5	1	0	H2088	This
GEN	5	1	1	H5612	book
GEN	5	1	2	H8435	generations
GEN	5	1	3	H121	Adam
GEN	5	1	4	H3117	day
GEN	5	1	5	H430	God
GEN	5	1	6	H1254	created
GEN	5	1	7	H120	man
GEN	5	1	8	H1823	likeness
GEN	5	1	9	H430	God
GEN	5	1	10	H6213	made
GEN	5	2	0	H2145	Male
GEN	5	2	1	H5347	female
GEN	5	2	2	H1254	created
GEN	5	2	3	H1288	blessed
GEN	5	2	4	H7121	called
GEN	5	2	5	H8034	name
GEN	5	2	6	H120	Adam
GEN	5	2	7	H3117	day
GEN	5	2	8	H1254	created
GEN	5	3	0	H121	Adam
GEN	5	3	1	H2421	lived
GEN	5	3	2	H3967	hundred
GEN	5	3	3	H7970	thirty
GEN	5	3	4	H8141	years
GEN	5	3	5	H3205	begat
GEN	5	3	6	H1823	likeness
GEN	5	3	7	H6754	image
GEN	5	3	8	H7121	called
GEN	5	3	9	H8034	name
GEN	5	3	10	H8352	Seth
GEN	5	4	0	H3117	days
GEN	5	4	1	H121	Adam
GEN	5	4	2	H310	after
GEN	5	4	3	H3205	begotten
GEN	5	4	4	H8352	Seth
GEN	5	4	5	H8083	eight
GEN	5	4	6	H3967	hundred
GEN	5	4	7	H8141	years
GEN	5	4	8	H3205	begat
GEN	5	4	9	H1121	sons
GEN	5	4	10	H1323	daughters
GEN	5	5	0	H3117	days
GEN	5	5	1	H121	Adam
GEN	5	5	2	H2425	lived
GEN	5	5	3	H8672	nine
GEN	5	5	4	H3967	hundred
GEN	5	5	5	H7970	thirty
GEN	5	5	6	H8141	years
GEN	5	5	7	H4191	died
GEN	5	6	0	H8352	Seth
GEN	5	6	1	H2421	lived
GEN	5	6	2	H3967	hundred
GEN	5	6	3	H2568	five
GEN	5	6	4	H8141	years
GEN	5	6	5	H3205	begat
GEN	5	6	6	H583	Enos
GEN	5	7	0	H8352	Seth
GEN	5	7	1	H2421	lived
GEN	5	7	2	H310	after
GEN	5	7	3	H3205	begat
GEN	5	7	4	H583	Enos
GEN	5	7	5	H8083	eight
GEN	5	7	6	H3967	hundred
GEN	5	7	7	H7651	seven
GEN	5	7	8	H8141	years
GEN	5	7	9	H3205	begat
GEN	5	7	10	H1121	sons
GEN	5	7	11	H1323	daughters
GEN	5	8	0	H3117	days
GEN	5	8	1	H8352	Seth
GEN	5	8	2	H8672	nine
GEN	5	8	3	H3967	hundred
GEN	5	8	4	H6240	twelve
GEN	5	8	5	H8141	years
GEN	5	8	6	H4191	died
GEN	5	9	0	H583	Enos
GEN	5	9	1	H2421	lived
GEN	5	9	2	H8673	ninety
GEN	5	9	3	H8141	years
GEN	5	9	4	H3205	begat
GEN	5	9	5	H7018	Cainan
GEN	5	10	0	H583	Enos
GEN	5	10	1	H2421	lived
GEN	5	10	2	H310	after
GEN	5	10	3	H3205	begat
GEN	5	10	4	H7018	Cainan
GEN	5	10	5	H8083	eight
GEN	5	10	6	H3967	hundred
GEN	5	10	7	H6240	fifteen
GEN	5	10	8	H8141	years
GEN	5	10	9	H3205	begat
GEN	5	10	10	H1121	sons
GEN	5	10	11	H1323	daughters
GEN	5	11	0	H3117	days
GEN	5	11	1	H583	Enos
GEN	5	11	2	H8672	nine
GEN	5	11	3	H3967	hundred
GEN	5	11	4	H2568	five
GEN	5	11	5	H8141	years
GEN	5	11	6	H4191	died
GEN	5	12	0	H7018	Cainan
GEN	5	12	1	H2421	lived
GEN	5	12	2	H7657	seventy
GEN	5	12	3	H8141	years
GEN	5	12	4	H3205	begat
GEN	5	12	5	H4111	Mahalaleel
GEN	5	13	0	H7018	Cainan
GEN	5	13	1	H2421	lived
GEN	5	13	2	H310	after
GEN	5	13	3	H3205	begat
GEN	5	13	4	H4111	Mahalaleel
GEN	5	13	5	H8083	eight
GEN	5	13	6	H3967	hundred
GEN	5	13	7	H705	forty
GEN	5	13	8	H8141	years
GEN	5	13	9	H3205	begat
GEN	5	13	10	H1121	sons
GEN	5	13	11	H1323	daughters
GEN	5	14	0	H3117	days
GEN	5	14	1	H7018	Cainan
GEN	5	14	2	H8672	nine
GEN	5	14	3	H3967	hundred
GEN	5	14	4	H6235	ten
GEN	5	14	5	H8141	years
GEN	5	14	6	H4191	died
GEN	5	15	0	H4111	Mahalaleel
GEN	5	15	1	H2421	lived
GEN	5	15	2	H8346	sixty
GEN	5	15	3	H2568	five
GEN	5	15	4	H8141	years
GEN	5	15	5	H3205	begat
GEN	5	15	6	H3382	Jared
GEN	5	16	0	H4111	Mahalaleel
GEN	5	16	1	H2421	lived
GEN	5	16	2	H310	after
GEN	5	16	3	H3205	begat
GEN	5	16	4	H3382	Jared
GEN	5	16	5	H8083	eight
GEN	5	16	6	H3967	hundred
GEN	5	16	7	H7970	thirty
GEN	5	16	8	H8141	years
GEN	5	16	9	H3205	begat
GEN	5	16	10	H1121	sons
GEN	5	16	11	H1323	daughters
GEN	5	17	0	H3117	days
GEN	5	17	1	H4111	Mahalaleel
GEN	5	17	2	H8083	eight
GEN	5	17	3	H3967	hundred
GEN	5	17	4	H8673	ninety
GEN	5	17	5	H2568	five
GEN	5	17	6	H8141	years
GEN	5	17	7	H4191	died
GEN	5	18	0	H3382	Jared
GEN	5	18	1	H2421	lived
GEN	5	18	2	H3967	hundred
GEN	5	18	3	H8346	sixty
GEN	5	18	4	H8147	two
GEN	5	18	5	H8141	years
GEN	5	18	6	H3205	begat
GEN	5	18	7	H2585	Enoch
GEN	5	19	0	H3382	Jared
GEN	5	19	1	H2421	lived
GEN	5	19	2	H310	after
GEN	5	19	3	H3205	begat
GEN	5	19	4	H2585	Enoch
GEN	5	19	5	H8083	eight
GEN	5	19	6	H3967	hundred
GEN	5	19	7	H8141	years
GEN	5	19	8	H3205	begat
GEN	5	19	9	H1121	sons
GEN	5	19	10	H1323	daughters
GEN	5	20	0	H3117	days
GEN	5	20	1	H3382	Jared
GEN	5	20	2	H8672	nine
GEN	5	20	3	H3967	hundred
GEN	5	20	4	H8346	sixty
GEN	5	20	5	H8147	two
GEN	5	20	6	H8141	years
GEN	5	20	7	H4191	died
GEN	5	21	0	H2585	Enoch
GEN	5	21	1	H2421	lived
GEN	5	21	2	H8346	sixty
GEN	5	21	3	H2568	five
GEN	5	21	4	H8141	years
GEN	5	21	5	H3205	begat
GEN	5	21	6	H4968	Methuselah
GEN	5	22	0	H2585	Enoch
GEN	5	22	1	H1980	walked
GEN	5	22	2	H854	with
GEN	5	22	3	H430	God
GEN	5	22	4	H310	after
GEN	5	22	5	H3205	begat
GEN	5	22	6	H4968	Methuselah
GEN	5	22	7	H7969	three
GEN	5	22	8	H3967	hundred
GEN	5	22	9	H8141	years
GEN	5	22	10	H3205	begat
GEN	5	22	11	H1121	sons
GEN	5	22	12	H1323	daughters
GEN	5	23	0	H3117	days
GEN	5	23	1	H2585	Enoch
GEN	5	23	2	H7969	three
GEN	5	23	3	H3967	hundred
GEN	5	23	4	H8346	sixty
GEN	5	23	5	H2568	five
GEN	5	23	6	H8141	years
GEN	5	24	0	H2585	Enoch
GEN	5	24	1	H1980	walked
GEN	5	24	2	H430	God God
GEN	5	24	3	H3947	took
GEN	5	25	0	H4968	Methuselah
GEN	5	25	1	H2421	lived
GEN	5	25	2	H3967	hundred
GEN	5	25	3	H8084	eighty
GEN	5	25	4	H7651	seven
GEN	5	25	5	H8141	years
GEN	5	25	6	H3205	begat
GEN	5	25	7	H3929	Lamech
GEN	5	26	0	H4968	Methuselah
GEN	5	26	1	H2421	lived
GEN	5	26	2	H310	after
GEN	5	26	3	H3205	begat
GEN	5	26	4	H3929	Lamech
GEN	5	26	5	H7651	seven
GEN	5	26	6	H3967	hundred
GEN	5	26	7	H8084	eighty
GEN	5	26	8	H8147	two
GEN	5	26	9	H8141	years
GEN	5	26	10	H3205	begat
GEN	5	26	11	H1121	sons
GEN	5	26	12	H1323	daughters
GEN	5	27	0	H3117	days
GEN	5	27	1	H4968	Methuselah
GEN	5	27	2	H8672	nine
GEN	5	27	3	H3967	hundred
GEN	5	27	4	H8346	sixty
GEN	5	27	5	H8672	nine
GEN	5	27	6	H8141	years
GEN	5	27	7	H4191	died
GEN	5	28	0	H3929	Lamech
GEN	5	28	1	H2421	lived
GEN	5	28	2	H3967	hundred
GEN	5	28	3	H8084	eighty
GEN	5	28	4	H8147	two
GEN	5	28	5	H8141	years
GEN	5	28	6	H3205	begat
GEN	5	28	7	H1121	son
GEN	5	29	0	H7121	called
GEN	5	29	1	H8034	name
GEN	5	29	2	H5146	Noah
GEN	5	29	3	H559	saying
GEN	5	29	4	H5162	comfort
GEN	5	29	5	H4639	work
GEN	5	29	6	H6093	toil
GEN	5	29	7	H3027	hands
GEN	5	29	8	H4480	because
GEN	5	29	9	H127	ground
GEN	5	29	10	H779	cursed
GEN	5	30	0	H3929	Lamech
GEN	5	30	1	H2421	lived
GEN	5	30	2	H310	after
GEN	5	30	3	H3205	begat
GEN	5	30	4	H5146	Noah
GEN	5	30	5	H2568	five
GEN	5	30	6	H3967	hundred
GEN	5	30	7	H8673	ninety
GEN	5	30	8	H2568	five
GEN	5	30	9	H8141	years
GEN	5	30	10	H3205	begat
GEN	5	30	11	H1121	sons
GEN	5	30	12	H1323	daughters
GEN	5	31	0	H3117	days
GEN	5	31	1	H3929	Lamech
GEN	5	31	2	H7651	seven
GEN	5	31	3	H3967	hundred
GEN	5	31	4	H7657	seventy
GEN	5	31	5	H7651	seven
GEN	5	31	6	H8141	years
GEN	5	31	7	H4191	died
GEN	5	32	0	H5146	Noah
GEN	5	32	1	H2568	five
GEN	5	32	2	H3967	hundred
GEN	5	32	3	H8141	years
GEN	5	32	4	H1121	old
GEN	5	32	5	H5146	Noah
GEN	5	32	6	H3205	begat
GEN	5	32	7	H8035	Shem
GEN	5	32	8	H2526	Ham
GEN	5	32	9	H3315	Japheth
GEN	6	1	0	H120	men
GEN	6	1	1	H2490	began
GEN	6	1	2	H7231	multiply
GEN	6	1	3	H5921	on
GEN	6	1	4	H6440	face
GEN	6	1	5	H127	earth
GEN	6	1	6	H1323	daughters
GEN	6	1	7	H3205	born
GEN	6	2	0	H1121	sons
GEN	6	2	1	H430	God
GEN	6	2	2	H7200	saw
GEN	6	2	3	H1323	daughters
GEN	6	2	4	H120	men
GEN	6	2	5	H2007	they
GEN	6	2	6	H2896	fair
GEN	6	2	7	H3947	took
GEN	6	2	8	H802	wives
GEN	6	2	9	H977	chose
GEN	6	3	0	H559	said
GEN	6	3	1	H7307	spirit
GEN	6	3	2	H5769	always
GEN	6	3	3	H1777	strive
GEN	6	3	4	H120	man
GEN	6	3	5	H1571	also
GEN	6	3	6	H1320	flesh
GEN	6	3	7	H3117	days
GEN	6	3	8	H3967	hundred
GEN	6	3	9	H6242	twenty
GEN	6	3	10	H8141	years
GEN	6	4	0	H5303	giants
GEN	6	4	1	H776	earth
GEN	6	4	2	H3117	days
GEN	6	4	3	H310	after
GEN	6	4	4	H3651	that
GEN	6	4	5	H834	when
GEN	6	4	6	H1121	sons
GEN	6	4	7	H430	God
GEN	6	4	8	H935	in
GEN	6	4	9	H1323	daughters
GEN	6	4	10	H120	men
GEN	6	4	11	H3205	bare
GEN	6	4	12	H1992	same
GEN	6	4	13	H1368	men
GEN	6	4	14	H5769	old
GEN	6	4	15	H582	men
GEN	6	4	16	H8034	renown
GEN	6	5	0	H7200	saw
GEN	6	5	1	H7451	wickedness
GEN	6	5	2	H120	man
GEN	6	5	3	H7227	great
GEN	6	5	4	H776	earth
GEN	6	5	5	H3336	imagination
GEN	6	5	6	H4284	thoughts
GEN	6	5	7	H3820	heart
GEN	6	5	8	H7535	only
GEN	6	5	9	H7451	evil
GEN	6	5	10	H3117	continually
GEN	6	6	0	H5162	repented
GEN	6	6	1	H6213	made
GEN	6	6	2	H120	man
GEN	6	6	3	H776	earth
GEN	6	6	4	H6087	grieved
GEN	6	6	5	H413	at
GEN	6	6	6	H3820	heart
GEN	6	7	0	H559	said
GEN	6	7	1	H4229	destroy
GEN	6	7	2	H120	man
GEN	6	7	3	H1254	created
GEN	6	7	4	H6440	face
GEN	6	7	5	H127	earth
GEN	6	7	6	H120	man
GEN	6	7	7	H5704	and
GEN	6	7	8	H929	beast
GEN	6	7	9	H7431	thing
GEN	6	7	10	H5775	fowls
GEN	6	7	11	H8064	air
GEN	6	7	12	H5162	repenteth
GEN	6	7	13	H6213	made
GEN	6	8	0	H5146	Noah
GEN	6	8	1	H4672	found
GEN	6	8	2	H2580	grace
GEN	6	8	3	H5869	eyes
GEN	6	9	0	H8435	generations
GEN	6	9	1	H5146	Noah Noah
GEN	6	9	2	H6662	just
GEN	6	9	3	H376	man
GEN	6	9	4	H8549	perfect
GEN	6	9	5	H1755	generations
GEN	6	9	6	H5146	Noah
GEN	6	9	7	H1980	walked
GEN	6	9	8	H430	God
GEN	6	10	0	H5146	Noah
GEN	6	10	1	H3205	begat
GEN	6	10	2	H7969	three
GEN	6	10	3	H1121	sons
GEN	6	10	4	H8035	Shem
GEN	6	10	5	H2526	Ham
GEN	6	10	6	H3315	Japheth
GEN	6	11	0	H776	earth
GEN	6	11	1	H7843	corrupt
GEN	6	11	2	H6440	before
GEN	6	11	3	H430	God
GEN	6	11	4	H776	earth
GEN	6	11	5	H4390	filled
GEN	6	11	6	H2555	violence
GEN	6	12	0	H430	God
GEN	6	12	1	H7200	looked
GEN	6	12	2	H776	earth
GEN	6	12	3	H7843	corrupt
GEN	6	12	4	H1320	flesh
GEN	6	12	5	H7843	corrupted
GEN	6	12	6	H1870	way
GEN	6	12	7	H776	earth
GEN	6	13	0	H430	God
GEN	6	13	1	H559	said
GEN	6	13	2	H5146	Noah
GEN	6	13	3	H7093	end
GEN	6	13	4	H1320	flesh
GEN	6	13	5	H935	come
GEN	6	13	6	H6440	me
GEN	6	13	7	H776	earth
GEN	6	13	8	H4390	with
GEN	6	13	9	H2555	violence
GEN	6	13	10	H6440	them
GEN	6	13	11	H7843	destroy
GEN	6	13	12	H854	with
GEN	6	13	13	H776	earth
GEN	6	14	0	H6213	Make
GEN	6	14	1	H8392	ark
GEN	6	14	2	H1613	gopher
GEN	6	14	3	H6086	wood
GEN	6	14	4	H7064	rooms
GEN	6	14	5	H6213	make
GEN	6	14	6	H854	in
GEN	6	14	7	H8392	ark
GEN	6	14	8	H3722	pitch
GEN	6	14	9	H1004	within
GEN	6	14	10	H2351	without
GEN	6	14	11	H3724	pitch
GEN	6	15	0	H6213	make
GEN	6	15	1	H753	length
GEN	6	15	2	H8392	ark
GEN	6	15	3	H7969	three
GEN	6	15	4	H3967	hundred
GEN	6	15	5	H520	cubits
GEN	6	15	6	H7341	breadth
GEN	6	15	7	H2572	fifty
GEN	6	15	8	H520	cubits
GEN	6	15	9	H6967	height
GEN	6	15	10	H7970	thirty
GEN	6	15	11	H520	cubits
GEN	6	16	0	H6672	window
GEN	6	16	1	H6213	make
GEN	6	16	2	H8392	ark
GEN	6	16	3	H520	cubit
GEN	6	16	4	H3615	finish
GEN	6	16	5	H4605	above
GEN	6	16	6	H6607	door
GEN	6	16	7	H8392	ark
GEN	6	16	8	H7760	set
GEN	6	16	9	H6654	thereof
GEN	6	16	10	H8482	lower
GEN	6	16	11	H8145	second
GEN	6	16	12	H7992	third
GEN	6	16	13	H6213	make
GEN	6	17	0	H2009	behold
GEN	6	17	1	H589	I
GEN	6	17	2	H935	bring
GEN	6	17	3	H3999	flood
GEN	6	17	4	H4325	waters
GEN	6	17	5	H776	earth
GEN	6	17	6	H7843	destroy
GEN	6	17	7	H1320	flesh
GEN	6	17	8	H7307	breath
GEN	6	17	9	H2416	life
GEN	6	17	10	H8478	under
GEN	6	17	11	H8064	heaven
GEN	6	17	12	H3605	thing
GEN	6	17	13	H776	earth
GEN	6	17	14	H1478	die
GEN	6	18	0	H6965	establish
GEN	6	18	1	H1285	covenant
GEN	6	18	2	H935	come
GEN	6	18	3	H413	into
GEN	6	18	4	H8392	ark
GEN	6	18	5	H859	thou
GEN	6	18	6	H1121	sons
GEN	6	18	7	H802	wife
GEN	6	18	8	H1121	sons’
GEN	6	18	9	H802	wives
GEN	6	19	0	H2416	thing
GEN	6	19	1	H1320	flesh
GEN	6	19	2	H8147	two
GEN	6	19	3	H935	bring
GEN	6	19	4	H8392	ark
GEN	6	19	5	H2421	alive
GEN	6	19	6	H2145	male
GEN	6	19	7	H5347	female
GEN	6	20	0	H5775	fowls
GEN	6	20	1	H4327	kind
GEN	6	20	2	H929	cattle
GEN	6	20	3	H4327	kind
GEN	6	20	4	H7431	thing
GEN	6	20	5	H127	earth
GEN	6	20	6	H4327	kind
GEN	6	20	7	H8147	two
GEN	6	20	8	H935	come
GEN	6	20	9	H2421	alive
GEN	6	21	0	H3947	take
GEN	6	21	1	H3978	food
GEN	6	21	2	H398	eaten
GEN	6	21	3	H622	gather
GEN	6	21	4	H402	food
GEN	6	22	0	H6213	did
GEN	6	22	1	H5146	Noah
GEN	6	22	2	H430	God
GEN	6	22	3	H6680	commanded
GEN	6	22	4	H6213	did
GEN	7	1	0	H559	said
GEN	7	1	1	H5146	Noah
GEN	7	1	2	H935	Come
GEN	7	1	3	H1004	house
GEN	7	1	4	H8392	ark
GEN	7	1	5	H7200	seen
GEN	7	1	6	H6662	righteous
GEN	7	1	7	H6440	me
GEN	7	1	8	H2088	this
GEN	7	1	9	H1755	generation
GEN	7	2	0	H2889	clean
GEN	7	2	1	H929	beast
GEN	7	2	2	H3947	take
GEN	7	2	3	H7651	sevens
GEN	7	2	4	H376	male
GEN	7	2	5	H802	female
GEN	7	2	6	H929	beasts
GEN	7	2	7	H2889	clean
GEN	7	2	8	H8147	two
GEN	7	2	9	H376	male
GEN	7	2	10	H802	female
GEN	7	3	0	H5775	fowls
GEN	7	3	1	H8064	air
GEN	7	3	2	H7651	sevens
GEN	7	3	3	H2145	male
GEN	7	3	4	H5347	female
GEN	7	3	5	H2421	keep
GEN	7	3	6	H2233	seed
GEN	7	3	7	H2421	alive
GEN	7	3	8	H6440	face
GEN	7	3	9	H776	earth
GEN	7	4	0	H5750	yet
GEN	7	4	1	H7651	seven
GEN	7	4	2	H3117	days
GEN	7	4	3	H4305	rain
GEN	7	4	4	H776	earth
GEN	7	4	5	H705	forty
GEN	7	4	6	H3117	days
GEN	7	4	7	H705	forty
GEN	7	4	8	H3915	nights
GEN	7	4	9	H3605	every
GEN	7	4	10	H3351	substance
GEN	7	4	11	H6213	made
GEN	7	4	12	H4229	destroy
GEN	7	4	13	H5921	off
GEN	7	4	14	H6440	face
GEN	7	4	15	H127	earth
GEN	7	5	0	H5146	Noah
GEN	7	5	1	H6213	did
GEN	7	5	2	H6680	commanded
GEN	7	6	0	H5146	Noah
GEN	7	6	1	H8337	six
GEN	7	6	2	H3967	hundred
GEN	7	6	3	H8141	years
GEN	7	6	4	H1121	old
GEN	7	6	5	H3999	flood
GEN	7	6	6	H4325	waters
GEN	7	6	7	H776	earth
GEN	7	7	0	H5146	Noah
GEN	7	7	1	H935	in
GEN	7	7	2	H1121	sons
GEN	7	7	3	H802	wife
GEN	7	7	4	H1121	sons’
GEN	7	7	5	H802	wives
GEN	7	7	6	H8392	ark
GEN	7	7	7	H6440	of
GEN	7	7	8	H4325	waters
GEN	7	7	9	H3999	flood
GEN	7	8	0	H2889	clean
GEN	7	8	1	H929	beasts beasts
GEN	7	8	2	H2889	clean
GEN	7	8	3	H5775	fowls
GEN	7	8	4	H7430	creepeth
GEN	7	8	5	H127	earth
GEN	7	9	0	H935	in
GEN	7	9	1	H8147	two two
GEN	7	9	2	H5146	Noah
GEN	7	9	3	H8392	ark
GEN	7	9	4	H2145	male
GEN	7	9	5	H5347	female
GEN	7	9	6	H834	as
GEN	7	9	7	H430	God
GEN	7	9	8	H6680	commanded
GEN	7	9	9	H5146	Noah
GEN	7	10	0	H7651	seven
GEN	7	10	1	H3117	days
GEN	7	10	2	H4325	waters
GEN	7	10	3	H3999	flood
GEN	7	10	4	H776	earth
GEN	7	11	0	H8141	In
